Samples,Xpos,Ypos,Pow,NebMode
296,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
297,4.031115735264411,0.43278803676766486,-1.2223704892424596,0
298,4.031115735264411,0.43278803676766486,-1.2223704892424596,0
299,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
300,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
301,4.056693455409404,0.44297638627927505,-1.2326123378248806,0
302,4.031115735264411,0.43788221152347084,-1.2223704892424596,0
303,4.046462367351406,0.44297638627927505,-1.2223704892424596,0
304,4.031115735264411,0.43278803676766486,-1.2223704892424596,0
305,4.0925022636123956,0.45316473579088523,-1.237733262116091,0
306,4.056693455409404,0.43788221152347084,-1.2274914135336683,0
307,4.072040087496401,0.44297638627927505,-1.237733262116091,0
308,4.041346823322407,0.43788221152347084,-1.2274914135336683,0
309,4.097617807641393,0.448070561035081,-1.247975110698512,0
310,4.0771556315254,0.448070561035081,-1.237733262116091,0
311,4.087386719583396,0.45316473579088523,-1.2428541864072997,0
312,4.082271175554396,0.448070561035081,-1.237733262116091,0
313,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
314,4.097617807641393,0.448070561035081,-1.2428541864072997,0
315,4.051577911380406,0.44297638627927505,-1.2274914135336683,0
316,4.0771556315254,0.448070561035081,-1.2428541864072997,0
317,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
318,4.066924543467401,0.44297638627927505,-1.2326123378248806,0
319,4.046462367351406,0.44297638627927505,-1.2274914135336683,0
320,4.061808999438403,0.44297638627927505,-1.2326123378248806,0
321,4.051577911380406,0.44297638627927505,-1.2274914135336683,0
322,4.056693455409404,0.44297638627927505,-1.2326123378248806,0
323,4.046462367351406,0.43788221152347084,-1.2223704892424596,0
324,4.026000191235411,0.43278803676766486,-1.2172495649512491,0
325,4.0362312792934105,0.43788221152347084,-1.2223704892424596,0
326,4.026000191235411,0.43278803676766486,-1.2172495649512491,0
327,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
328,4.026000191235411,0.43278803676766486,-1.2172495649512491,0
329,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
330,4.031115735264411,0.43788221152347084,-1.2223704892424596,0
331,4.046462367351406,0.43788221152347084,-1.2223704892424596,0
